,OBJECT_TYPE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH_YEAR,SMA,e,n
48866,"""PAYLOAD""","""""",95.59,53.05,549.0,545.0,"""LARGE""","""2021""",6925000.0,0.0002888086642599278,0.0010955095210760514
48867,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48868,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2021""",6925500.0,0.00021659085986571366,0.0010955095210760514
48869,"""PAYLOAD""","""""",95.59,53.05,549.0,545.0,"""LARGE""","""2021""",6925000.0,0.0002888086642599278,0.0010955095210760514
48870,"""PAYLOAD""","""""",95.59,53.05,549.0,545.0,"""LARGE""","""2021""",6925000.0,0.0002888086642599278,0.0010955095210760514
48871,"""PAYLOAD""","""""",95.65,53.05,551.0,548.0,"""LARGE""","""2021""",6927500.0,0.00021652832912306028,0.001094822322212857
48872,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2021""",6925500.0,0.00021659085986571366,0.0010955095210760514
48873,"""PAYLOAD""","""""",95.54,53.05,546.0,544.0,"""LARGE""","""2021""",6923000.0,0.0001444460494005489,0.0010960828461341822
48874,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2021""",6925500.0,0.00021659085986571366,0.0010955095210760514
48875,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2021""",6925500.0,0.00021659085986571366,0.0010955095210760514
48876,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48877,"""PAYLOAD""","""""",95.59,53.05,549.0,546.0,"""LARGE""","""2021""",6925500.0,0.00021659085986571366,0.0010955095210760514
48878,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48879,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48884,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48885,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48886,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48887,"""PAYLOAD""","""""",95.56,53.06,547.0,545.0,"""LARGE""","""2021""",6924000.0,0.00014442518775274407,0.0010958534441153178
48888,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48889,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48890,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48891,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48892,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48893,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48894,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48895,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48896,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48897,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48898,"""PAYLOAD""","""""",95.59,53.05,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48899,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48900,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48901,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48902,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48903,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48904,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48905,"""PAYLOAD""","""""",95.59,53.06,548.0,546.0,"""LARGE""","""2021""",6925000.0,0.0001444043321299639,0.0010955095210760514
48906,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""LARGE""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48907,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""LARGE""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48908,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48909,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48910,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48911,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48912,"""PAYLOAD""","""""",109.46,87.91,1204.0,1199.0,"""LARGE""","""2021""",7579500.0,0.0003298370604921169,0.0009566942729733216
48913,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48914,"""PAYLOAD""","""""",109.46,87.92,1204.0,1199.0,"""MEDIUM""","""2021""",7579500.0,0.0003298370604921169,0.0009566942729733216
48915,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48916,"""PAYLOAD""","""""",109.46,87.91,1204.0,1199.0,"""MEDIUM""","""2021""",7579500.0,0.0003298370604921169,0.0009566942729733216
48917,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48918,"""PAYLOAD""","""""",109.46,87.91,1204.0,1199.0,"""LARGE""","""2021""",7579500.0,0.0003298370604921169,0.0009566942729733216
48919,"""PAYLOAD""","""""",109.46,87.92,1204.0,1200.0,"""LARGE""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48920,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48921,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48922,"""PAYLOAD""","""""",109.46,87.91,1204.0,1199.0,"""MEDIUM""","""2021""",7579500.0,0.0003298370604921169,0.0009566942729733216
48923,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48924,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48925,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48926,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""LARGE""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48927,"""PAYLOAD""","""""",108.59,87.93,1164.0,1159.0,"""LARGE""","""2021""",7539500.0,0.00033158697526361166,0.0009643591041501037
48928,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48929,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48930,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""LARGE""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48931,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48932,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""LARGE""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48933,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48934,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48935,"""PAYLOAD""","""""",109.45,87.92,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009567816822262199
48936,"""PAYLOAD""","""""",109.46,87.92,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48937,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48938,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""MEDIUM""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48939,"""PAYLOAD""","""""",109.46,87.91,1203.0,1200.0,"""MEDIUM""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48940,"""PAYLOAD""","""""",109.46,87.92,1203.0,1200.0,"""LARGE""","""2021""",7579500.0,0.00019790223629527012,0.0009566942729733216
48941,"""PAYLOAD""","""""",109.46,87.91,1204.0,1200.0,"""LARGE""","""2021""",7580000.0,0.0002638522427440633,0.0009566942729733216
48942,"""PAYLOAD""","""""",92.25,41.47,388.0,382.0,"""LARGE""","""2021""",6763000.0,0.00044359012272660064,0.0011351734972320842
48958,"""PAYLOAD""","""""",92.97,97.48,445.0,395.0,"""MEDIUM""","""2021""",6798000.0,0.0036775522212415417,0.00112638222135807
48960,"""PAYLOAD""","""""",96.59,54.99,606.0,584.0,"""""","""2021""",6973000.0,0.0015775132654524595,0.0010841676686992418
48961,"""PAYLOAD""","""""",96.6,54.99,602.0,589.0,"""""","""2021""",6973500.0,0.0009321000932100093,0.0010840554360213228
48962,"""PAYLOAD""","""""",96.62,54.99,604.0,589.0,"""""","""2021""",6974500.0,0.0010753459029321098,0.0010838310403607923
48966,"""PAYLOAD""","""""",92.23,41.56,388.0,380.0,"""LARGE""","""2021""",6762000.0,0.0005915409642117716,0.0011354196586756996
48973,"""PAYLOAD""","""""",96.64,34.99,602.0,594.0,"""LARGE""","""2021""",6976000.0,0.0005733944954128441,0.0010836067375792609
48974,"""PAYLOAD""","""""",96.64,34.99,602.0,594.0,"""LARGE""","""2021""",6976000.0,0.0005733944954128441,0.0010836067375792609
48976,"""PAYLOAD""","""""",96.64,35.0,601.0,595.0,"""LARGE""","""2021""",6976000.0,0.00043004587155963305,0.0010836067375792609
48977,"""PAYLOAD""","""""",96.55,35.0,598.0,589.0,"""MEDIUM""","""2021""",6971500.0,0.0006454851897009252,0.0010846168318970459
48978,"""PAYLOAD""","""""",93.88,67.14,470.0,459.0,"""LARGE""","""2021""",6842500.0,0.000803799780781878,0.0011154639446065166
48980,"""PAYLOAD""","""""",92.99,51.64,424.0,418.0,"""LARGE""","""2021""",6799000.0,0.00044124135902338577,0.0011261399625729625
48983,"""PAYLOAD""","""""",94.71,60.7,527.0,482.0,"""MEDIUM""","""2021""",6882500.0,0.0032691609153650564,0.0011056884713299524
48984,"""PAYLOAD""","""""",94.71,60.71,527.0,482.0,"""MEDIUM""","""2021""",6882500.0,0.0032691609153650564,0.0011056884713299524
48985,"""PAYLOAD""","""""",94.74,60.7,534.0,479.0,"""SMALL""","""2021""",6884500.0,0.003994480354419348,0.0011053383483181315
48986,"""PAYLOAD""","""""",94.74,60.7,533.0,479.0,"""MEDIUM""","""2021""",6884000.0,0.0039221382916908775,0.0011053383483181315
48987,"""PAYLOAD""","""""",94.78,60.69,533.0,482.0,"""MEDIUM""","""2021""",6885500.0,0.0037034347541935954,0.001104871862414642
48988,"""PAYLOAD""","""""",94.78,60.69,537.0,480.0,"""MEDIUM""","""2021""",6886500.0,0.004138531910259203,0.001104871862414642
48989,"""PAYLOAD""","""""",94.8,60.69,539.0,479.0,"""MEDIUM""","""2021""",6887000.0,0.004356033105851605,0.0011046387670850186
48990,"""PAYLOAD""","""""",94.99,97.52,524.0,512.0,"""LARGE""","""2021""",6896000.0,0.0008700696055684454,0.0011024292569708368
48991,"""PAYLOAD""","""""",95.19,97.52,536.0,520.0,"""MEDIUM""","""2021""",6906000.0,0.0011584129742253113,0.0011001129858142639
48992,"""PAYLOAD""","""""",95.17,97.53,535.0,518.0,"""SMALL""","""2021""",6904500.0,0.0012310811789412702,0.0011003441748414393
48993,"""PAYLOAD""","""""",94.91,97.48,523.0,506.0,"""MEDIUM""","""2021""",6892500.0,0.0012332245194051506,0.0011033584987847412
48994,"""PAYLOAD""","""""",95.32,97.52,541.0,527.0,"""LARGE""","""2021""",6912000.0,0.0010127314814814814,0.0010986126219015922
48995,"""PAYLOAD""","""""",95.19,97.53,536.0,519.0,"""MEDIUM""","""2021""",6905500.0,0.0012309029034827312,0.0011001129858142639
48996,"""PAYLOAD""","""""",95.19,97.53,536.0,519.0,"""MEDIUM""","""2021""",6905500.0,0.0012309029034827312,0.0011001129858142639
48998,"""PAYLOAD""","""""",95.17,97.53,536.0,518.0,"""MEDIUM""","""2021""",6905000.0,0.0013034033309196234,0.0011003441748414393
48999,"""PAYLOAD""","""""",95.18,97.53,536.0,518.0,"""MEDIUM""","""2021""",6905000.0,0.0013034033309196234,0.0011002285681830193
49000,"""PAYLOAD""","""""",95.28,97.52,537.0,527.0,"""MEDIUM""","""2021""",6910000.0,0.000723589001447178,0.0010990738362684695
49001,"""PAYLOAD""","""""",95.09,97.53,531.0,515.0,"""LARGE""","""2021""",6901000.0,0.0011592522822779308,0.001101269903456302
49002,"""PAYLOAD""","""""",95.16,97.53,536.0,517.0,"""MEDIUM""","""2021""",6904500.0,0.0013759142588167137,0.0011004598057971814
49003,"""PAYLOAD""","""""",95.18,97.53,536.0,518.0,"""MEDIUM""","""2021""",6905000.0,0.0013034033309196234,0.0011002285681830193
49004,"""PAYLOAD""","""""",95.11,97.53,534.0,514.0,"""MEDIUM""","""2021""",6902000.0,0.0014488554042306578,0.0011010383253039614
49005,"""PAYLOAD""","""""",95.15,97.53,535.0,516.0,"""LARGE""","""2021""",6903500.0,0.0013761135655826755,0.0011005754610579062
49006,"""PAYLOAD""","""""",95.16,97.53,536.0,516.0,"""MEDIUM""","""2021""",6904000.0,0.0014484356894553883,0.0011004598057971814
49007,"""PAYLOAD""","""""",93.92,97.34,477.0,455.0,"""MEDIUM""","""2021""",6844000.0,0.0016072472238457044,0.0011149888747834303
49008,"""PAYLOAD""","""""",93.91,97.33,477.0,455.0,"""MEDIUM""","""2021""",6844000.0,0.0016072472238457044,0.0011151076042983685
49009,"""PAYLOAD""","""""",93.91,97.34,477.0,455.0,"""MEDIUM""","""2021""",6844000.0,0.0016072472238457044,0.0011151076042983685
49010,"""PAYLOAD""","""""",95.14,97.52,535.0,515.0,"""SMALL""","""2021""",6903000.0,0.0014486455164421266,0.0011006911406312779
49011,"""PAYLOAD""","""""",95.13,97.53,534.0,516.0,"""SMALL""","""2021""",6903000.0,0.001303780964797914,0.0011008068445249636
49012,"""PAYLOAD""","""""",95.14,97.53,539.0,511.0,"""MEDIUM""","""2021""",6903000.0,0.0020281037230189774,0.0011006911406312779
49013,"""PAYLOAD""","""""",95.1,97.53,535.0,512.0,"""SMALL""","""2021""",6901500.0,0.0016663044265739333,0.0011011541022046243
49014,"""PAYLOAD""","""""",95.1,97.53,536.0,511.0,"""MEDIUM""","""2021""",6901500.0,0.0018112004636673187,0.0011011541022046243
49015,"""PAYLOAD""","""""",94.99,97.52,519.0,517.0,"""LARGE""","""2021""",6896000.0,0.00014501160092807424,0.0011024292569708368
49016,"""PAYLOAD""","""""",95.09,97.53,536.0,510.0,"""SMALL""","""2021""",6901000.0,0.0018837849587016375,0.001101269903456302
49018,"""PAYLOAD""","""""",95.09,97.52,536.0,510.0,"""SMALL""","""2021""",6901000.0,0.0018837849587016375,0.001101269903456302
49019,"""PAYLOAD""","""""",95.09,97.52,535.0,511.0,"""MEDIUM""","""2021""",6901000.0,0.001738878423416896,0.001101269903456302
49020,"""PAYLOAD""","""""",95.11,97.52,536.0,512.0,"""MEDIUM""","""2021""",6902000.0,0.0017386264850767893,0.0011010383253039614
49021,"""PAYLOAD""","""""",95.01,97.52,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.0011021971910289419
49022,"""PAYLOAD""","""""",95.01,97.52,531.0,506.0,"""SMALL""","""2021""",6896500.0,0.001812513593851954,0.0011021971910289419
49023,"""PAYLOAD""","""""",95.02,97.53,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.001102081194692273
49024,"""PAYLOAD""","""""",95.01,97.52,531.0,506.0,"""SMALL""","""2021""",6896500.0,0.001812513593851954,0.0011021971910289419
49025,"""PAYLOAD""","""""",95.02,97.53,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.001102081194692273
49026,"""PAYLOAD""","""""",95.01,97.52,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.0011021971910289419
49027,"""PAYLOAD""","""""",95.1,97.53,536.0,511.0,"""MEDIUM""","""2021""",6901500.0,0.0018112004636673187,0.0011011541022046243
49028,"""PAYLOAD""","""""",95.01,97.52,532.0,506.0,"""SMALL""","""2021""",6897000.0,0.0018848774829636073,0.0011021971910289419
49029,"""PAYLOAD""","""""",95.01,97.52,532.0,506.0,"""SMALL""","""2021""",6897000.0,0.0018848774829636073,0.0011021971910289419
49030,"""PAYLOAD""","""""",95.09,97.53,536.0,510.0,"""MEDIUM""","""2021""",6901000.0,0.0018837849587016375,0.001101269903456302
49031,"""PAYLOAD""","""""",95.07,97.53,535.0,509.0,"""MEDIUM""","""2021""",6900000.0,0.0018840579710144927,0.0011015015790434392
49032,"""PAYLOAD""","""""",95.13,97.53,532.0,518.0,"""SMALL""","""2021""",6903000.0,0.0010140518615094887,0.0011008068445249636
49033,"""PAYLOAD""","""""",95.08,97.53,534.0,510.0,"""SMALL""","""2021""",6900000.0,0.0017391304347826088,0.0011013857290666782
49034,"""PAYLOAD""","""""",95.01,97.53,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.0011021971910289419
49035,"""PAYLOAD""","""""",95.02,97.53,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.001102081194692273
49036,"""PAYLOAD""","""""",95.01,97.52,532.0,506.0,"""SMALL""","""2021""",6897000.0,0.0018848774829636073,0.0011021971910289419
49037,"""PAYLOAD""","""""",95.11,97.54,537.0,511.0,"""MEDIUM""","""2021""",6902000.0,0.0018835120254998552,0.0011010383253039614
49038,"""PAYLOAD""","""""",95.02,97.53,532.0,507.0,"""SMALL""","""2021""",6897500.0,0.001812250815512867,0.001102081194692273
49039,"""PAYLOAD""","""""",95.07,97.52,534.0,510.0,"""MEDIUM""","""2021""",6900000.0,0.0017391304347826088,0.0011015015790434392
49040,"""PAYLOAD""","""""",94.99,97.53,520.0,515.0,"""LARGE""","""2021""",6895500.0,0.00036255528968167646,0.0011024292569708368
49041,"""PAYLOAD""","""""",95.11,97.53,537.0,511.0,"""MEDIUM""","""2021""",6902000.0,0.0018835120254998552,0.0011010383253039614
49042,"""PAYLOAD""","""""",95.08,97.53,535.0,510.0,"""SMALL""","""2021""",6900500.0,0.0018114629374682994,0.0011013857290666782
49043,"""PAYLOAD""","""""",95.08,97.53,534.0,511.0,"""MEDIUM""","""2021""",6900500.0,0.0016665459024708354,0.0011013857290666782
49044,"""PAYLOAD""","""""",95.1,97.53,533.0,514.0,"""MEDIUM""","""2021""",6901500.0,0.0013765123523871623,0.0011011541022046243
49045,"""PAYLOAD""","""""",95.11,97.53,536.0,512.0,"""MEDIUM""","""2021""",6902000.0,0.0017386264850767893,0.0011010383253039614
49046,"""PAYLOAD""","""""",95.1,97.53,536.0,510.0,"""MEDIUM""","""2021""",6901000.0,0.0018837849587016375,0.0011011541022046243
49047,"""PAYLOAD""","""""",95.11,97.53,537.0,511.0,"""MEDIUM""","""2021""",6902000.0,0.0018835120254998552,0.0011010383253039614
49048,"""PAYLOAD""","""""",95.1,97.53,536.0,511.0,"""MEDIUM""","""2021""",6901500.0,0.0018112004636673187,0.0011011541022046243
49049,"""PAYLOAD""","""""",95.06,97.53,534.0,509.0,"""SMALL""","""2021""",6899500.0,0.001811725487354156,0.0011016174533942749
49050,"""PAYLOAD""","""""",95.1,97.53,535.0,512.0,"""MEDIUM""","""2021""",6901500.0,0.0016663044265739333,0.0011011541022046243
49051,"""PAYLOAD""","""""",95.07,97.53,533.0,511.0,"""SMALL""","""2021""",6900000.0,0.0015942028985507246,0.0011015015790434392
49052,"""PAYLOAD""","""""",95.13,97.53,532.0,518.0,"""SMALL""","""2021""",6903000.0,0.0010140518615094887,0.0011008068445249636
49053,"""PAYLOAD""","""""",95.22,97.53,540.0,519.0,"""SMALL""","""2021""",6907500.0,0.0015200868621064061,0.0010997663843694578
49054,"""PAYLOAD""","""""",95.14,97.52,532.0,519.0,"""MEDIUM""","""2021""",6903500.0,0.0009415513869776201,0.0011006911406312779
49055,"""PAYLOAD""","""""",95.22,97.53,539.0,519.0,"""SMALL""","""2021""",6907000.0,0.0014478065730418417,0.0010997663843694578
49056,"""PAYLOAD""","""""",95.15,97.52,533.0,518.0,"""SMALL""","""2021""",6903500.0,0.0010864054465126384,0.0011005754610579062
49057,"""PAYLOAD""","""""",95.19,97.53,534.0,521.0,"""SMALL""","""2021""",6905500.0,0.0009412786908985591,0.0011001129858142639
49058,"""PAYLOAD""","""""",95.21,97.53,536.0,521.0,"""SMALL""","""2021""",6906500.0,0.001085933540867299,0.0010998818939151327
