INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092AXH","50962","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.31","82.53","721","443","","","0","SMALL","7965","1982","92","AXH","Y","COSMOS 1408 DEB","1982-092AXH","50962"
"1982-092AXJ","50963","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.67","82.38","433","378","","","0","SMALL","7965","1982","92","AXJ","Y","COSMOS 1408 DEB","1982-092AXJ","50963"
"1982-092AXK","50964","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.47","82.49","428","363","","","0","SMALL","7965","1982","92","AXK","Y","COSMOS 1408 DEB","1982-092AXK","50964"
"1982-092AXL","50965","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.59","82.61","590","408","","","0","SMALL","7965","1982","92","AXL","Y","COSMOS 1408 DEB","1982-092AXL","50965"
"1982-092AXM","50966","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.88","82.62","587","439","","","0","SMALL","7965","1982","92","AXM","Y","COSMOS 1408 DEB","1982-092AXM","50966"
"1982-092AXN","50967","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.43","82.73","508","474","","","0","SMALL","7961","1982","92","AXN","Y","COSMOS 1408 DEB","1982-092AXN","50967"
"1982-092AXP","50968","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.50","82.72","469","423","","","0","SMALL","7965","1982","92","AXP","Y","COSMOS 1408 DEB","1982-092AXP","50968"
"1982-092AXQ","50969","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.50","82.61","477","414","","","0","SMALL","7965","1982","92","AXQ","Y","COSMOS 1408 DEB","1982-092AXQ","50969"
"1982-092AXR","50970","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.98","82.57","479","459","","","0","SMALL","7965","1982","92","AXR","Y","COSMOS 1408 DEB","1982-092AXR","50970"
"1982-092AXS","50971","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.07","82.59","444","406","","","0","SMALL","7965","1982","92","AXS","Y","COSMOS 1408 DEB","1982-092AXS","50971"
"1982-092AXT","50972","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.43","82.60","528","454","","","0","SMALL","7961","1982","92","AXT","Y","COSMOS 1408 DEB","1982-092AXT","50972"
"1982-092AXU","50973","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.37","82.50","521","456","","","0","SMALL","7964","1982","92","AXU","Y","COSMOS 1408 DEB","1982-092AXU","50973"
"1982-092AXV","50974","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.07","82.53","504","443","","","0","SMALL","7965","1982","92","AXV","Y","COSMOS 1408 DEB","1982-092AXV","50974"
"1982-092AXW","50975","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.22","82.59","570","392","","","0","SMALL","7965","1982","92","AXW","Y","COSMOS 1408 DEB","1982-092AXW","50975"
"1982-092AXX","50976","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.20","82.54","508","451","","","0","SMALL","7965","1982","92","AXX","Y","COSMOS 1408 DEB","1982-092AXX","50976"
"1982-092AXY","50977","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.79","82.56","566","451","","","0","SMALL","7965","1982","92","AXY","Y","COSMOS 1408 DEB","1982-092AXY","50977"
"1982-092AXZ","50978","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.06","82.72","432","416","","","0","SMALL","7965","1982","92","AXZ","Y","COSMOS 1408 DEB","1982-092AXZ","50978"
"1982-092AY","49559","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","91.83","82.45","413","316","","","0","MEDIUM","7957","1982","92","AY","Y","COSMOS 1408 DEB","1982-092AY","49559"
"1982-092AYA","50979","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.56","82.68","536","459","","","0","SMALL","7965","1982","92","AYA","Y","COSMOS 1408 DEB","1982-092AYA","50979"
"1982-092AYB","50980","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.10","82.50","592","455","","","0","SMALL","7965","1982","92","AYB","Y","COSMOS 1408 DEB","1982-092AYB","50980"
"1982-092AYC","50981","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-28","89.09","82.56","235","224","","","0","SMALL","7956","1982","92","AYC","Y","COSMOS 1408 DEB","1982-092AYC","50981"
"1982-092AYD","50982","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.71","82.61","489","422","","","0","SMALL","7965","1982","92","AYD","Y","COSMOS 1408 DEB","1982-092AYD","50982"
"1982-092AYE","50983","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","103.57","82.53","1423","432","","","0","SMALL","7964","1982","92","AYE","Y","COSMOS 1408 DEB","1982-092AYE","50983"
"1982-092AYF","51157","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.65","82.41","556","447","","","0","SMALL","7964","1982","92","AYF","Y","COSMOS 1408 DEB","1982-092AYF","51157"
"1982-092AYG","51158","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.30","82.34","614","452","","","0","SMALL","7965","1982","92","AYG","Y","COSMOS 1408 DEB","1982-092AYG","51158"
"1982-092AYH","51159","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.61","82.37","552","448","","","0","SMALL","7965","1982","92","AYH","Y","COSMOS 1408 DEB","1982-092AYH","51159"
"1982-092AYJ","51160","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.79","82.46","557","459","","","0","SMALL","7965","1982","92","AYJ","Y","COSMOS 1408 DEB","1982-092AYJ","51160"
"1982-092AYK","51161","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.04","82.40","591","450","","","0","SMALL","7965","1982","92","AYK","Y","COSMOS 1408 DEB","1982-092AYK","51161"
"1982-092AYL","51162","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.77","82.54","572","443","","","0","SMALL","7965","1982","92","AYL","Y","COSMOS 1408 DEB","1982-092AYL","51162"
"1982-092AYM","51163","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.44","82.77","432","356","","","0","SMALL","7965","1982","92","AYM","Y","COSMOS 1408 DEB","1982-092AYM","51163"
"1982-092AYN","51164","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.74","82.59","566","446","","","0","SMALL","7965","1982","92","AYN","Y","COSMOS 1408 DEB","1982-092AYN","51164"
"1982-092AYP","51165","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.25","82.56","630","432","","","0","SMALL","7965","1982","92","AYP","Y","COSMOS 1408 DEB","1982-092AYP","51165"
"1982-092AYQ","51166","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.58","82.48","363","341","","","0","SMALL","7957","1982","92","AYQ","Y","COSMOS 1408 DEB","1982-092AYQ","51166"
"1982-092AYR","51167","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.29","82.44","699","463","","","0","SMALL","7961","1982","92","AYR","Y","COSMOS 1408 DEB","1982-092AYR","51167"
"1982-092AYS","51168","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.77","82.62","575","439","","","0","SMALL","7965","1982","92","AYS","Y","COSMOS 1408 DEB","1982-092AYS","51168"
"1982-092AYT","51169","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-24","88.76","82.69","219","207","","","0","SMALL","7953","1982","92","AYT","Y","COSMOS 1408 DEB","1982-092AYT","51169"
"1982-092AYU","51170","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.22","82.56","713","442","","","0","SMALL","7965","1982","92","AYU","Y","COSMOS 1408 DEB","1982-092AYU","51170"
"1982-092AYV","51171","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.06","82.60","393","358","","","0","SMALL","7965","1982","92","AYV","Y","COSMOS 1408 DEB","1982-092AYV","51171"
"1982-092AYW","51172","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.36","82.66","478","399","","","0","SMALL","7965","1982","92","AYW","Y","COSMOS 1408 DEB","1982-092AYW","51172"
"1982-092AYX","51173","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.81","82.75","426","398","","","0","SMALL","7965","1982","92","AYX","Y","COSMOS 1408 DEB","1982-092AYX","51173"
"1982-092AYY","51174","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.29","82.59","528","440","","","0","SMALL","7965","1982","92","AYY","Y","COSMOS 1408 DEB","1982-092AYY","51174"
"1982-092AYZ","51175","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.70","82.56","558","450","","","0","SMALL","7965","1982","92","AYZ","Y","COSMOS 1408 DEB","1982-092AYZ","51175"
"1982-092AZ","49560","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.15","82.86","540","414","","","0","SMALL","7965","1982","92","AZ","Y","COSMOS 1408 DEB","1982-092AZ","49560"
"1982-092AZA","51176","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.05","82.68","441","407","","","0","SMALL","7965","1982","92","AZA","Y","COSMOS 1408 DEB","1982-092AZA","51176"
"1982-092AZB","51177","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.43","82.72","550","432","","","0","SMALL","7965","1982","92","AZB","Y","COSMOS 1408 DEB","1982-092AZB","51177"
"1982-092AZC","51178","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-29","89.33","82.67","243","240","","","0","SMALL","7956","1982","92","AZC","Y","COSMOS 1408 DEB","1982-092AZC","51178"
"1982-092AZD","51179","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.22","82.57","512","449","","","0","SMALL","7965","1982","92","AZD","Y","COSMOS 1408 DEB","1982-092AZD","51179"
"1982-092AZE","51180","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.48","82.57","533","454","","","0","SMALL","7965","1982","92","AZE","Y","COSMOS 1408 DEB","1982-092AZE","51180"
"1982-092AZF","51181","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.06","82.59","284","271","","","0","SMALL","7965","1982","92","AZF","Y","COSMOS 1408 DEB","1982-092AZF","51181"
"1982-092AZG","51182","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.77","82.63","498","419","","","0","SMALL","7965","1982","92","AZG","Y","COSMOS 1408 DEB","1982-092AZG","51182"
"1982-092AZH","51183","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.50","82.55","414","380","","","0","SMALL","7965","1982","92","AZH","Y","COSMOS 1408 DEB","1982-092AZH","51183"
"1982-092AZJ","51184","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.16","82.50","499","457","","","0","SMALL","7963","1982","92","AZJ","Y","COSMOS 1408 DEB","1982-092AZJ","51184"
"1982-092AZK","51185","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.55","82.67","418","381","","","0","SMALL","7965","1982","92","AZK","Y","COSMOS 1408 DEB","1982-092AZK","51185"
"1982-092AZL","51186","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.86","82.55","501","426","","","0","SMALL","7965","1982","92","AZL","Y","COSMOS 1408 DEB","1982-092AZL","51186"
"1982-092AZM","51187","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.57","82.57","484","415","","","0","SMALL","7965","1982","92","AZM","Y","COSMOS 1408 DEB","1982-092AZM","51187"
"1982-092AZN","51188","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.59","82.64","561","436","","","0","SMALL","7965","1982","92","AZN","Y","COSMOS 1408 DEB","1982-092AZN","51188"
"1982-092AZP","51189","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.90","82.61","613","414","","","0","SMALL","7965","1982","92","AZP","Y","COSMOS 1408 DEB","1982-092AZP","51189"
"1982-092AZQ","51190","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.35","82.56","469","407","","","0","SMALL","7965","1982","92","AZQ","Y","COSMOS 1408 DEB","1982-092AZQ","51190"
"1982-092AZR","51191","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.24","82.56","510","454","","","0","SMALL","7964","1982","92","AZR","Y","COSMOS 1408 DEB","1982-092AZR","51191"
"1982-092AZS","51192","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.26","82.59","510","455","","","0","SMALL","7963","1982","92","AZS","Y","COSMOS 1408 DEB","1982-092AZS","51192"
"1982-092AZT","51193","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.66","82.63","481","426","","","0","SMALL","7965","1982","92","AZT","Y","COSMOS 1408 DEB","1982-092AZT","51193"
"1982-092AZU","51194","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.55","82.64","425","374","","","0","SMALL","7965","1982","92","AZU","Y","COSMOS 1408 DEB","1982-092AZU","51194"
"1982-092AZV","51195","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.97","82.55","524","414","","","0","SMALL","7965","1982","92","AZV","Y","COSMOS 1408 DEB","1982-092AZV","51195"
"1982-092AZW","51196","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.87","82.54","487","440","","","0","SMALL","7965","1982","92","AZW","Y","COSMOS 1408 DEB","1982-092AZW","51196"
"1982-092AZX","51197","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.36","82.57","533","442","","","0","SMALL","7964","1982","92","AZX","Y","COSMOS 1408 DEB","1982-092AZX","51197"
"1982-092AZY","51198","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.88","82.58","579","446","","","0","SMALL","7964","1982","92","AZY","Y","COSMOS 1408 DEB","1982-092AZY","51198"
"1982-092AZZ","51199","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.29","82.54","466","405","","","0","SMALL","7965","1982","92","AZZ","Y","COSMOS 1408 DEB","1982-092AZZ","51199"
"1982-092BA","49561","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.49","82.81","628","457","","","0","SMALL","7965","1982","92","BA","Y","COSMOS 1408 DEB","1982-092BA","49561"
"1982-092BAA","51200","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.86","82.59","489","437","","","0","SMALL","7965","1982","92","BAA","Y","COSMOS 1408 DEB","1982-092BAA","51200"
"1982-092BAB","51201","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.98","82.57","505","434","","","0","SMALL","7965","1982","92","BAB","Y","COSMOS 1408 DEB","1982-092BAB","51201"
"1982-092BAC","51202","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.90","82.58","515","415","","","0","SMALL","7965","1982","92","BAC","Y","COSMOS 1408 DEB","1982-092BAC","51202"
"1982-092BAD","51203","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.06","82.60","441","408","","","0","SMALL","7965","1982","92","BAD","Y","COSMOS 1408 DEB","1982-092BAD","51203"
"1982-092BAE","51204","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.12","82.40","705","441","","","0","SMALL","7965","1982","92","BAE","Y","COSMOS 1408 DEB","1982-092BAE","51204"
"1982-092BAF","51205","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.05","82.69","456","392","","","0","SMALL","7965","1982","92","BAF","Y","COSMOS 1408 DEB","1982-092BAF","51205"
"1982-092BAG","51206","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","90.94","82.56","334","308","","","0","SMALL","7957","1982","92","BAG","Y","COSMOS 1408 DEB","1982-092BAG","51206"
"1982-092BAH","51207","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.61","82.61","417","387","","","0","SMALL","7965","1982","92","BAH","Y","COSMOS 1408 DEB","1982-092BAH","51207"
"1982-092BAJ","51208","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.50","82.56","420","375","","","0","SMALL","7965","1982","92","BAJ","Y","COSMOS 1408 DEB","1982-092BAJ","51208"
"1982-092BAK","51209","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.44","82.52","450","436","","","0","SMALL","7965","1982","92","BAK","Y","COSMOS 1408 DEB","1982-092BAK","51209"
"1982-092BAL","51210","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.44","82.59","537","446","","","0","SMALL","7965","1982","92","BAL","Y","COSMOS 1408 DEB","1982-092BAL","51210"
"1982-092BAM","51211","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.97","82.58","492","445","","","0","SMALL","7965","1982","92","BAM","Y","COSMOS 1408 DEB","1982-092BAM","51211"
"1982-092BAN","51212","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.60","82.57","466","436","","","0","SMALL","7965","1982","92","BAN","Y","COSMOS 1408 DEB","1982-092BAN","51212"
"1982-092BAP","51213","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.73","83.13","871","429","","","0","SMALL","7965","1982","92","BAP","Y","COSMOS 1408 DEB","1982-092BAP","51213"
"1982-092BAQ","51214","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.32","82.55","449","425","","","0","SMALL","7965","1982","92","BAQ","Y","COSMOS 1408 DEB","1982-092BAQ","51214"
"1982-092BAR","51215","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.03","82.58","479","464","","","0","SMALL","7961","1982","92","BAR","Y","COSMOS 1408 DEB","1982-092BAR","51215"
"1982-092BAS","51216","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-25","90.34","82.52","300","282","","","0","SMALL","7950","1982","92","BAS","Y","COSMOS 1408 DEB","1982-092BAS","51216"
"1982-092BAT","51217","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.07","82.61","517","430","","","0","SMALL","7965","1982","92","BAT","Y","COSMOS 1408 DEB","1982-092BAT","51217"
"1982-092BAU","51218","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.53","82.56","549","442","","","0","SMALL","7965","1982","92","BAU","Y","COSMOS 1408 DEB","1982-092BAU","51218"
"1982-092BAV","51219","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.45","82.61","472","415","","","0","SMALL","7965","1982","92","BAV","Y","COSMOS 1408 DEB","1982-092BAV","51219"
"1982-092BAW","51220","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.89","82.56","573","454","","","0","SMALL","7964","1982","92","BAW","Y","COSMOS 1408 DEB","1982-092BAW","51220"
"1982-092BAX","51221","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.54","82.56","528","465","","","0","SMALL","7965","1982","92","BAX","Y","COSMOS 1408 DEB","1982-092BAX","51221"
"1982-092BAY","51222","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.02","82.55","502","441","","","0","SMALL","7965","1982","92","BAY","Y","COSMOS 1408 DEB","1982-092BAY","51222"
"1982-092BAZ","51223","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.04","82.58","513","431","","","0","SMALL","7965","1982","92","BAZ","Y","COSMOS 1408 DEB","1982-092BAZ","51223"
"1982-092BB","49562","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.06","82.81","606","437","","","0","SMALL","7962","1982","92","BB","Y","COSMOS 1408 DEB","1982-092BB","49562"
"1982-092BBA","51224","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.30","82.51","459","414","","","0","SMALL","7965","1982","92","BBA","Y","COSMOS 1408 DEB","1982-092BBA","51224"
"1982-092BBB","51225","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.66","82.47","563","442","","","0","SMALL","7962","1982","92","BBB","Y","COSMOS 1408 DEB","1982-092BBB","51225"
"1982-092BBC","51226","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.29","82.71","479","391","","","0","SMALL","7965","1982","92","BBC","Y","COSMOS 1408 DEB","1982-092BBC","51226"
"1982-092BBD","51227","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.23","82.54","516","446","","","0","SMALL","7965","1982","92","BBD","Y","COSMOS 1408 DEB","1982-092BBD","51227"
"1982-092BBE","51228","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.05","82.60","490","455","","","0","SMALL","7965","1982","92","BBE","Y","COSMOS 1408 DEB","1982-092BBE","51228"
"1982-092BBF","51229","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.53","82.57","633","456","","","0","SMALL","7965","1982","92","BBF","Y","COSMOS 1408 DEB","1982-092BBF","51229"
"1982-092BBG","51230","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.75","82.59","572","441","","","0","SMALL","7965","1982","92","BBG","Y","COSMOS 1408 DEB","1982-092BBG","51230"
